id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
901299245001459343,Condo in Florence · ★4.80 · 1 bedroom · 2 beds · 1 bath,516956696,Maria Luisa,,Centro Storico,43.7825808235198,11.24412733372956,Entire home/apt,99,3,5,2023-11-06,0.82,3,172,5,
904942903166785362,Rental unit in Florence · ★New · 2 bedrooms · 2 beds · 2 baths,517858060,Michele,,Centro Storico,43.771301,11.2505241,Entire home/apt,271,2,1,2023-11-10,0.75,1,257,1,
901326243914664885,Rental unit in Florence · ★3.33 · 2 bedrooms · 2 beds · 2 baths,375856367,Vittorio,,Isolotto Legnaia,43.77266043035222,11.224287446032726,Entire home/apt,255,2,3,2023-06-18,0.47,1,270,3,
901404935827420649,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,179148811,HouseFlo,,Centro Storico,43.765954242201715,11.248442703704841,Entire home/apt,103,3,27,2023-12-01,4.20,2,257,27,048017LTI9151
904944063670928561,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,81530657,Alena,,Centro Storico,43.77498019999999,11.2521879,Entire home/apt,96,2,0,,,1,44,0,
901757144837428975,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,513061927,Francesca,,Centro Storico,43.7711846,11.2561423,Entire home/apt,104,1,2,2023-11-24,1.54,1,293,2,048017LTN8546
905023007683580215,Rental unit in Florence · ★4.71 · 1 bedroom · 1 bed · 1 bath,94249127,Cosimo,,Isolotto Legnaia,43.771504,11.2325232,Entire home/apt,69,2,14,2023-10-29,2.49,2,333,14,
901974120159891651,Rental unit in Florence · 1 bedroom · 1 bed · 1.5 baths,517114386,Guglielmo,,Centro Storico,43.77120280527321,11.249922172213743,Entire home/apt,152,1,0,,,1,292,0,
905023697873047271,Rental unit in Florence · ★5.0 · 2 bedrooms · 2 beds · 1 bath,43409777,Lex,,Campo di Marte,43.78981391070626,11.272921822965145,Entire home/apt,79,8,3,2023-07-28,0.48,1,12,3,
905023961805953921,Rental unit in Florence · ★4.96 · 1 bedroom · 1 bed · 1 bath,495147275,Erika,,Centro Storico,43.7829244,11.2311324,Entire home/apt,92,1,24,2023-10-26,3.81,6,361,24,048017LTN8725
901977367949773696,Rental unit in Florence · ★4.46 · 1 bedroom · 1 bed · 1 bath,517114737,Indrit,,Campo di Marte,43.77296873212884,11.278726162565622,Entire home/apt,77,1,13,2023-10-12,2.05,1,125,13,10108563
905034466302869404,Rental unit in Florence · ★4.90 · 1 bedroom · 2 beds · 1 bath,3366581,Nicoló,,Centro Storico,43.7693977,11.2601832,Entire home/apt,80,2,9,2023-11-05,2.67,1,0,9,048017LTN10978
901990835118061880,Rental unit in Florence · ★4.95 · 1 bedroom · 1 bed · 1 private bath,517118693,Paola,,Rifredi,43.793913517294214,11.218502819538116,Private room,42,1,59,2023-12-10,9.32,1,310,59,048017LTN10375
902006822501785458,Rental unit in Florence · ★4.64 · 1 bedroom · 1 bed · 1 bath,32052937,Alessio,,Centro Storico,43.7839731487977,11.242024397401552,Entire home/apt,130,3,14,2023-10-16,2.49,1,359,14,
902128580002234532,Rental unit in Florence · ★4.97 · 1 bedroom · 1 bed · 1 bath,330355155,Giulia,,Centro Storico,43.7693972,11.245385,Entire home/apt,84,2,30,2023-11-19,4.52,2,175,30,
905092020249699838,Home in Florence · 3 bedrooms · 3 beds · 2 baths,28897210,Cinzia,,Rifredi,43.7988923,11.2002386,Entire home/apt,,7,0,,,1,199,0,
902128705217301001,Condo in Florence · ★4.75 · 1 bedroom · 1 bed · 1 bath,131762684,Stefano,,Centro Storico,43.7642959,11.2629041,Entire home/apt,104,2,12,2023-10-30,1.81,1,362,12,048017LTN13242
905096978027217514,Rental unit in Florence · ★4.56 · 1 bedroom · 2 beds · 1 bath,28686678,Maria Pia,,Centro Storico,43.77039795318257,11.26408398925009,Entire home/apt,86,2,9,2023-11-19,2.11,2,220,9,
905100214537007334,Rental unit in Florence · ★4.46 · 2 bedrooms · 3 beds · 1.5 baths,492243000,Nimoe,,Centro Storico,43.7727984,11.2536689,Entire home/apt,129,3,13,2023-11-23,3.15,12,13,13,
905113336299495438,Rental unit in Florence · ★4.67 · 3 bedrooms · 6 beds · 1 bath,492243000,Nimoe,,Centro Storico,43.7727984,11.2536689,Entire home/apt,145,3,12,2023-11-23,3.24,12,7,12,
902550038513787390,Rental unit in Florence · ★4.91 · 1 bedroom · 2 beds · 1 bath,107337163,Gabriel,,Rifredi,43.78584,11.25287,Entire home/apt,96,3,23,2023-11-28,3.48,9,288,23,048017LTN9258
905136436537576809,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,487150055,Carlotta,,Centro Storico,43.7771376675464,11.254491358995438,Entire home/apt,286,1,0,,,3,200,0,
902560946256883429,Rental unit in Florence · ★4.83 · 1 bedroom · 1 bed · 1 bath,325959289,Luis,,Centro Storico,43.7652214598155,11.24485635224402,Private room,60,1,35,2023-11-12,5.25,1,0,35,
902573849984712377,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,508825500,Dimora Italia,,Centro Storico,43.76833,11.26037,Entire home/apt,463,1,2,2023-10-17,0.87,9,364,2,048017CAV0582
905227518720539591,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,104767257,Stefano,,Centro Storico,43.7748379,11.2643134,Entire home/apt,164,1,3,2023-11-03,1.11,1,85,3,
902574248530918506,Rental unit in Florence · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,508825500,Dimora Italia,,Centro Storico,43.767641582573255,11.258507304477016,Entire home/apt,464,1,9,2023-12-11,2.00,9,302,9,048017CAV0582
905243574459387524,Rental unit in Florence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,495139194,Giovanni,,Centro Storico,43.765259444677824,11.246781320276968,Entire home/apt,354,3,3,2023-10-23,1.13,2,360,3,
902598515273120357,Condo in Florence · ★4.39 · 1 bedroom · 2 beds · 1 bath,96122546,Welcome To Our Holiday Homes,,Campo di Marte,43.7709619,11.2750078,Entire home/apt,61,2,18,2023-11-28,2.89,102,143,18,
902615701168875738,Rental unit in Florence · ★4.80 · 2 bedrooms · 2 beds · 2 baths,65222778,Apartments_Florence,,Centro Storico,43.766475453310676,11.253282046873109,Entire home/apt,448,1,5,2023-11-22,0.84,40,186,5,048017LTN9215
902655431388957227,Rental unit in Florence · ★4.67 · 1 bedroom · 2 beds · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.77497,11.25758,Entire home/apt,167,2,3,2023-10-10,0.50,219,219,3,
905524332182188464,Condo in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,30772042,Giovanni,,Centro Storico,43.78036609999999,11.2578404,Private room,43,2,10,2023-12-17,4.62,6,13,10,
902707828034691560,Rental unit in Florence · ★4.52 · 1 bedroom · 2 beds · 1 bath,66777149,Mauro,,Rifredi,43.79968696342111,11.236133649945259,Entire home/apt,95,1,63,2023-12-17,9.55,1,360,63,
905614211602122099,Rental unit in Florence · ★4.54 · 1 bedroom · 2 beds · 1 bath,414995277,Luca,,Centro Storico,43.78758162747214,11.230091638863087,Entire home/apt,52,2,13,2023-12-10,2.57,1,95,13,048017LTN9812
902711203344464243,Rental unit in Florence · ★4.78 · 1 bedroom · 2 beds · 1 bath,506567417,Andrea,,Rifredi,43.8013815,11.233963,Entire home/apt,99,1,18,2023-11-18,3.44,5,352,18,048017LTN10213
905633945759492749,Rental unit in Florence · 3 bedrooms · 1 bed · 2 baths,515807744,Shakeel,,Rifredi,43.79285808213592,11.21347300708294,Private room,285,1,1,2023-09-12,0.31,2,290,1,
905657106260211407,Rental unit in Florence · ★3.20 · 1 bedroom · 2 beds · 1 bath,157637592,Valerio,,Centro Storico,43.77262109999999,11.2453008,Entire home/apt,120,3,5,2023-09-25,0.79,7,247,5,
905884138493108776,Home in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,518073873,Giusy,,Centro Storico,43.78639,11.23852,Private room,85,1,24,2023-10-22,3.71,1,320,24,
902777741173409980,Rental unit in Florence · ★New · 1 bedroom · 2 beds · 1 bath,516489077,Ramon,,Centro Storico,43.77274,11.24619,Entire home/apt,111,1,0,,,1,270,0,
906244145297580781,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,518135923,Lia,,Centro Storico,43.7666617,11.2504429,Entire home/apt,250,1,0,,,1,17,0,
902814180049160792,Rental unit in Florence · ★3.33 · 1 bedroom · 2 beds · 1.5 baths,23904874,Edoardo E Michela,,Centro Storico,43.76257,11.24347,Entire home/apt,113,2,3,2023-09-29,0.52,219,365,3,
906300726662064914,Hotel in Florence · ★4.83 · 1 bedroom · 1 bed · 1 bath,422841178,Cristiano,,Centro Storico,43.77529,11.25155,Private room,72,1,6,2023-11-01,1.25,10,339,6,
902822396900978074,Rental unit in Florence · ★4.92 · 1 bedroom · 2 beds · 1 bath,4425442,Claudio,,Rifredi,43.78635865686133,11.258980889768186,Entire home/apt,101,2,13,2023-11-30,2.34,1,355,13,048017LTN10103
906358449177684971,Rental unit in Florence · ★4.94 · 1 bedroom · 2 beds · 1 bath,184167987,Edgar&Laura,,Centro Storico,43.7812009,11.2351662,Entire home/apt,77,3,18,2023-12-10,2.90,1,303,18,
906383726940723228,Rental unit in Florence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,42016197,Elena,,Centro Storico,43.76921068749779,11.260443851351738,Entire home/apt,134,2,4,2023-12-04,0.67,3,245,4,048017LTN9942
902874338224037666,Rental unit in Florence · ★4.86 · 3 bedrooms · 5 beds · 2.5 baths,404490864,Ximena,,Centro Storico,43.76868589541104,11.260421076721196,Entire home/apt,222,2,7,2023-11-16,1.21,1,291,7,048017LTI6214
906393447321249276,Rental unit in Florence · ★4.88 · 2 bedrooms · 3 beds · 1 bath,518173288,Emiliano,,Centro Storico,43.7611296,11.2424389,Entire home/apt,102,2,16,2023-10-15,2.57,1,176,16,048017LTN9190
906408858878862164,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,492530032,Anna,,Rifredi,43.7861277,11.2536412,Entire home/apt,130,3,5,2023-08-08,0.82,2,106,5,
902874893054752394,Rental unit in Florence · ★4.80 · 3 bedrooms · 4 beds · 3 baths,57168498,Silvia,,Centro Storico,43.76808091610185,11.269190841890339,Entire home/apt,257,2,5,2023-08-16,0.75,37,12,5,
903297137226111940,Rental unit in Florence · ★4.62 · 1 bedroom · 2 beds · 1 bath,45259442,Istay,,Centro Storico,43.7706420265719,11.2506547982769,Entire home/apt,194,1,13,2023-11-05,1.96,160,21,13,
903302115447818348,Rental unit in Florence · ★4.70 · 1 bedroom · 2 beds · 1 bath,9847704,Eva,,Campo di Marte,43.767412334358774,11.272868867790523,Entire home/apt,161,2,10,2023-09-25,1.52,3,360,10,
903303622728912348,Rental unit in Florence · 2 bedrooms · 4 beds · 1 bath,45259442,Istay,,Centro Storico,43.77104,11.26205,Entire home/apt,222,1,0,,,160,20,0,
903304163438703389,Rental unit in Florence · ★4.88 · 1 bedroom · 1 bed · 1 bath,45259442,Istay,,Centro Storico,43.7676263337268,11.2520795542971,Entire home/apt,275,1,8,2023-08-15,1.32,160,22,8,
903331870753090098,Condo in Florence · ★4.92 · 1 bedroom · 2 beds · 1 bath,285284523,Fabio,,Rifredi,43.79045723343501,11.22651612405188,Entire home/apt,84,2,26,2023-12-10,5.34,1,54,26,
903372655625014642,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,15767343,Massimiliano,,Gavinana Galluzzo,43.750918213614575,11.23352784640807,Entire home/apt,59,3,32,2023-12-02,4.85,4,324,32,048017LTN9613
903394240684899779,Rental unit in Florence · ★4.90 · 1 bedroom · 1 bed · 1 bath,10650896,Liana,,Centro Storico,43.77222,11.25722,Entire home/apt,124,3,20,2023-12-16,5.94,2,169,20,CIR 048017LTN9223
903507490399518144,Rental unit in Florence · ★New · 2 bedrooms · 2 beds · 3 baths,16668450,Giancarlo,,Centro Storico,43.77854036687775,11.252238112415238,Entire home/apt,276,1,0,,,5,22,0,
906451092162326095,Rental unit in Florence · ★4.78 · 1 bedroom · 1 bed · 1 bath,2089287,Mary,,Rifredi,43.7908809,11.2465992,Entire home/apt,143,3,9,2023-10-09,1.41,1,365,9,
903581763509222195,Rental unit in Florence · ★4.40 · 1 bedroom · 1 bed · 1 bath,30915430,Lorenzo,,Centro Storico,43.78103831480641,11.240370564339619,Entire home/apt,99,1,10,2023-10-22,1.52,3,363,10,
906463011868580191,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,495147275,Erika,,Rifredi,43.7891,11.25003,Entire home/apt,82,1,20,2023-10-24,3.14,6,356,20,048017LTN8802
906518885523032664,Rental unit in Florence · ★5.0 · 2 bedrooms · 3 beds · 2 baths,518214763,Veronica,,Isolotto Legnaia,43.7725667591083,11.21761340574782,Entire home/apt,96,2,29,2023-11-18,5.37,1,74,29,
903606751633354617,Bed and breakfast in Florence · ★4.83 · 1 bedroom · 1 bed · 1 private bath,517548147,Il Mercato Centrale B And B,,Centro Storico,43.776468,11.253806,Private room,119,1,6,2023-10-08,0.99,5,278,6,
906905197668094580,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,32128204,Rosario,,Centro Storico,43.76872,11.26007,Entire home/apt,159,1,1,2023-09-12,0.30,2,268,1,048017LTN9555
907022536449967132,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,486729473,Omri,,Centro Storico,43.76855928637483,11.244939428437043,Entire home/apt,120,1,1,2023-09-22,0.34,2,47,1,048017LTI10761
903671359553651092,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,5250966,Bruna,,Centro Storico,43.77134487357931,11.250070072710514,Entire home/apt,120,2,36,2023-12-10,5.71,8,227,36,048017LTN9198
907052327176635920,Condo in Florence · 1 bedroom · 1 bed · 1 bath,2445987,Dave,,Centro Storico,43.7664,11.24262,Entire home/apt,279,3,0,,,1,364,0,
903711194958092867,Rental unit in Florence · ★4.92 · 2 bedrooms · 3 beds · 2 baths,5250966,Bruna,,Centro Storico,43.77131654728732,11.250334605574608,Entire home/apt,207,2,39,2023-12-11,6.03,8,278,39,048017LTN9198
904076702471376689,Rental unit in Florence · ★4.80 · 1 bedroom · 2 beds · 1 bath,45827675,Tommaso,,Centro Storico,43.7689224,11.240889,Entire home/apt,98,2,30,2023-12-10,4.64,8,342,30,048017LTN9232
907069464219365005,casa particular in Florence · 2 bedrooms · 2 beds · 1 bath,281554170,Cinzia,,Centro Storico,43.76957,11.2592,Private room,,1,0,,,2,0,0,
904115565679692434,Rental unit in Florence · ★4.82 · 3 bedrooms · 4 beds · 0 baths,38777494,Irene,,Gavinana Galluzzo,43.74112715218817,11.252046758808353,Entire home/apt,232,1,11,2023-10-12,1.79,49,218,11,
904177610367961213,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,517677984,Tonino,,Centro Storico,43.77043080000001,11.2649001,Entire home/apt,109,2,0,,,1,353,0,
907078566872819318,Rental unit in Florence · 2 bedrooms · 5 beds · 1 bath,6160238,Filippo,,Centro Storico,43.77219317255206,11.256800673016366,Entire home/apt,1200,2,1,2023-09-15,0.31,1,75,1,
907102851499486144,Rental unit in Florence · ★4.91 · 1 bedroom · 1 bed · 1 bath,514557327,Veronica,,Centro Storico,43.788317545109344,11.233802895660476,Entire home/apt,88,1,22,2023-11-17,3.69,6,282,22,048017LTN9656
907104978236484638,Rental unit in Coverciano · ★4.80 · 2 bedrooms · 3 beds · 2 baths,212228091,Grazia,,Campo di Marte,43.77728190494028,11.300968845507828,Entire home/apt,114,3,14,2023-10-12,2.25,2,0,14,048017LTN9089
907119596418580878,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,89277071,Lorenzo,,Centro Storico,43.7643834,11.2632671,Entire home/apt,68,1,2,2023-11-20,0.31,25,306,2,
907160165652261959,Rental unit in Florence · ★4.33 · 1 bedroom · 3 beds · 1 bath,63844698,WineApartmentsFlorence,,Centro Storico,43.773620632339956,11.250327153967277,Entire home/apt,102,1,6,2023-09-29,1.12,30,333,6,
907186217906966496,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,63844698,WineApartmentsFlorence,,Centro Storico,43.7716108,11.2510853,Entire home/apt,202,1,1,2023-10-18,0.48,30,344,1,
904189214125293630,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,4330676,Beth,,Centro Storico,43.76952387599405,11.26402134215718,Entire home/apt,100,7,0,,,2,18,0,
907226565939965852,Rental unit in Florence · 2 bedrooms · 2 beds · 1 bath,460059582,Ida,,Centro Storico,43.77432875088638,11.246601305902004,Entire home/apt,159,1,1,2023-10-06,0.40,1,230,1,
904189771168873382,Rental unit in Florence · 3 bedrooms · 5 beds · 2 baths,45259442,Istay,,Centro Storico,43.775806062894006,11.25035754587001,Entire home/apt,,1,0,,,160,0,0,
907272203848897340,Rental unit in Florence · ★4.88 · 2 bedrooms · 4 beds · 1 bath,494458698,Paola,,Rifredi,43.78996,11.25179,Entire home/apt,91,2,25,2023-11-06,4.08,2,38,25,
904221631271118744,Rental unit in Florence · ★4.84 · 1 bedroom · 1 bed · 1 bath,16185279,Leonardo,,Centro Storico,43.76479,11.2672,Entire home/apt,,2,18,2023-10-29,2.84,28,0,18,
907698820753631051,Condo in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,23290019,Eleonora,,Centro Storico,43.7753176,11.2565195,Entire home/apt,109,1,2,2023-12-06,1.87,2,0,2,
907732853011595485,Rental unit in Florence · ★5.0 · 1 bedroom · 3 beds · 2 baths,4330791,Michela,,Rifredi,43.79754,11.21295,Entire home/apt,78,1,4,2023-11-16,0.65,10,324,4,048017LTN8891
904226706769396063,Rental unit in Coverciano · 1 bedroom · 1 bed · 1 bath,7351482,Camilla,,Campo di Marte,43.77193,11.28416,Private room,,2,2,2023-06-22,0.32,1,0,2,
907757696315116087,Rental unit in Florence · 2 bedrooms · 5 beds · 1 bath,496533687,Daniele,,Centro Storico,43.78293718701007,11.262498088181019,Entire home/apt,800,1,1,2023-07-21,0.20,3,322,1,048017LTI9622
904232252032920859,Rental unit in Florence · ★4.93 · 1 bedroom · 1 bed · 1 bath,483711823,Lorenzo,,Centro Storico,43.7661933,11.2540287,Entire home/apt,62,1,15,2023-12-03,5.62,1,83,15,
907775291890675943,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,518526300,Angelica,,Centro Storico,43.77493,11.24401,Private room,83,3,4,2023-11-13,1.50,3,180,4,
904241852417588384,Home in Florence · ★4.82 · 1 bedroom · 2 beds · 1 bath,15767343,Massimiliano,,Gavinana Galluzzo,43.75308,11.23541,Entire home/apt,84,3,17,2023-11-30,2.60,4,352,17,048017LTN9621
904248460934235855,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 2 baths,517697689,Antonio,,Centro Storico,43.7672091,11.2536179,Entire home/apt,519,2,21,2023-12-03,4.12,1,330,21,048017CAV0594
904252696333614234,Rental unit in Florence · ★4.44 · 2 bedrooms · 2 beds · 2 baths,86689048,Leonardo,,Centro Storico,43.76688945619293,11.252801226983653,Entire home/apt,254,2,9,2023-08-20,1.61,6,311,9,
904252804344886518,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,198338787,Louise,,Centro Storico,43.7671331,11.2538892,Entire home/apt,532,2,0,,,2,315,0,
904253216733623554,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,57168498,Silvia,,Centro Storico,43.76786181379872,11.26822632330707,Entire home/apt,200,2,2,2023-07-17,0.37,37,12,2,
904259394310340689,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,57168498,Silvia,,Centro Storico,43.7693,11.26744,Entire home/apt,200,2,2,2023-08-20,0.46,37,12,2,
904262205021250243,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,517702331,Gino,,Centro Storico,43.774004,11.2565653,Entire home/apt,139,1,12,2023-12-08,4.56,1,24,12,048017LTN12700
907781280304550282,Rental unit in Florence · 2 bedrooms · 3 beds · 1.5 baths,53256957,Grand Hotel Panoramic,,Centro Storico,43.768432244268666,11.253599791401685,Entire home/apt,250,7,1,2023-08-15,0.24,1,151,1,
907826550522943580,Rental unit in Florence · ★4.92 · 1 bedroom · 1 bed · 1 bath,51561154,Giulio,,Centro Storico,43.77390328871229,11.256393638623056,Entire home/apt,146,2,25,2023-12-07,4.36,23,0,25,048017LTI9131
904276109441003359,Rental unit in Florence · ★New · 1 bedroom · 1 bed · 1 bath,27766253,Laura,,Centro Storico,43.771468394690174,11.265048814016726,Entire home/apt,97,2,1,2023-11-28,1,9,0,1,
907859681281630949,Rental unit in Florence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,5700221,Federico,,Centro Storico,43.76662277430731,11.251554951423378,Entire home/apt,231,2,6,2023-10-08,0.98,45,283,6,
908741815075452456,Rental unit in Florence · ★4.60 · 1 bedroom · 1 bed · 1 private bath,97306468,Mimma,,Centro Storico,43.777240943342754,11.253555979210947,Private room,52,1,41,2023-12-16,6.47,2,0,41,
